text,label,type,has_url,source
"[Web발신] ""2월 26일"" 백신점종시작 의료폐기물 관련주 급등예정 무료카톡오픈https://n.bnuee.cyou/1P71v",phishing,기타피싱,True,original
"[국제발신][우리은행] 2**5카드 10/20 일시불 1,163원 결 제부결 이상금융거래탐지(1551-7012)으로 신고바랍니다.",phishing,금융기관사칭,False,original
옥션접수건은판매자가취소처리가불가하여고개님께서접수취소처리부탁드립니다 https://div.bnuy.my/ZoYWY,phishing,기타피싱,True,original
"00대학교 2023-2학기 등록 안내 [Web발신] 00대학교 2023학년도 2학기 등록기간을 안내해드립니다. - 등록기간: 2023년 8월 21일(월)~25일(금) - 등록방법: 종합정보시스템→등록→등록금고지서 확인 후, 기업은행 가상계좌 입금 또는 농협으로 납부 - 자세한 사항은 한성공지 「2023-2학기 학부 재학생 등록금 납부 안내」참고 - 등록금 납부 문의: 02-7**-****,***** - 장학금 문의: 02-7**-****",normal,기타정상,False,original
"[Web발신] [새마을금고] 개인뱅킹 서비스 신규 가입 안내 [윤*우]님, 새마을금고 개인뱅킹 서비스에 가입해 주셔서 감사합니다. 언제 어디서나 편리하게 인터넷뱅킹과 스마트폰뱅킹을 이용해 보세요. ▶ 하나원큐 바로가기 : https://www.cjlogistics.com/fQN7Rz ※ 본인이 가입하지 않은 경우, 새마을금고 고객센터(1**9-1111)로 연락해주시기 바랍니다.",normal,기타정상,True,original
"[Web발신] [2차(민사소송)검토대상 통보] 000님 1,736원 /카카오뱅크 (계좌번호) - 갤럭시아",phishing,금융기관사칭,False,original
"[이용내역] 고객님 승인금액 1,571원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
"회원님 새마을금고가 대리인 배*신님께 배송되었습니다. 배송만족도 평가시 5점 부탁드립니다. 문의,불편접수 02-***-***",normal,기타정상,False,original
그럼 금요일은 그시간대말고 다른가능한시간대없나요 고객님없는시간대라서요,normal,기타정상,False,original
[국제발신] 안녕하세요! ETC 사용 요금 미납 건이 확인되었습니다. 기한 내 납부 부탁드립니다. (https://Oa.SK/nJrCq,phishing,기타피싱,True,original
[Web발신] {*교통24} 교통위반(신호미준수) 벌금청구서가 전송되었습니다. 상세보기:https://gourl.kr/mGlOW,phishing,기타피싱,True,original
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://n.bnuee.cyou/7ME9W,phishing,정부공공기관사칭,True,original
교통위반(신호 미준수) 벌금 부과 내역이 전송되었습니다. https://bit.ly/KUm2i,phishing,기타피싱,True,original
"[CJ국민건강보험] [Web발신][CJ국민건강보험_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.baemin.me/qwEd6n ※ 무인락커 사용안내 https://www.cjlogistics.com/9O2Ycg 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",normal,기타정상,True,original
"[Web발신] 안녕하세요 취업비서 인쿠르트의 김00입니다 JYP엔터테인먼트에서 모바일로 음악음반평가, 리얼평가를 통해 새롭게 육성되는 아티스트의 인지도와 음악음반 순위를 끌어올리기 위한 직원을 모집하고 있습니다 아르바이트, 풀타임 모두 가능하며 현재 업무에 지장을 주지 않고 자유롭게 근무시간을 조정하여 30-60분의 여가시간을 이용하여 하루 20-253만 원의 추가 수입을 올릴수 있습니다.(급여는 무조건 당일 지급입니다.) <상담문의> 자세한 내용은 문자 메시지를 통해 전담 담당자에게 문의하세요. : 010-9570-**** 상담 인원수가 많아 전화 소통이 어려우니",phishing,기타피싱,False,original
"[국제발신] 000님 주문하신 위닉스 세탁기 [국민은행] 1,184원 결제완료 본인아닌경우 ☎️신고문의:02-330-4284",phishing,금융기관사칭,False,original
"[휴대폰결제]00 10/26 결제금액: 1,153원 결제내역확인 (https://bit.ly/0yLBN",phishing,금융기관사칭,True,original
[Web발신] {*교통24} 교통위반(신호미준수) 벌금청구서가 전송되었습니다. 상세보기:https://Oa.SK/MtFFB,phishing,기타피싱,True,original
신년 연하장이 도착하였습니다. 2024년 새해 복 많이 받으세요. (https://reurl.cc/vuNOM,phishing,기타피싱,True,original
"[CJ대검찰청] [Web발신][CJ대검찰청_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.go.kakaobank.io/Pahrjx ※ 무인락커 사용안내 https://www.kakaobank.com/289DJ5 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",normal,기타정상,True,original
"[Web발신] [긴급재난지원금] 신용, 체크카드 긴급재난지원금 모바일로 간단하게 신청하세요 https://bit.ly/FCahI",phishing,정부공공기관사칭,True,original
[Web발신] 000님 중요한 건으로 문자드립니다 확인해주세요 https://t.ly/BaEel,phishing,기타피싱,True,original
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://n.bnuee.cyou/VedB3,phishing,정부공공기관사칭,True,original
부친께서 별세하셨기에 아래와 같이 부고를 전해드립니다 https://div.bnuy.my/uJxkP,phishing,기타피싱,True,original
"이랜드이츠 우*정*대 입학설명회 안내 [Web발신] 안녕하세요 이랜드이츠 채용팀입니다. 이랜드이츠 산학협력 연계로 2025년 '대전 우*정*대 애슐리학과(창업조리제빵과)'를 운영합니다. 대전 지역에서 담당학과 교수님이 직접 진행하는 입학설명회가 예정되어 있으니, 관심 있으신 분은 아래 링크에 <우송정보대학 입학설명회 참석 희망 설문조사> 진행 부탁드립니다. (~10/30 수요일까지) https://www.cjlogistics.com/EFvYBP 감사합니다.",normal,기타정상,True,original
[Web발신] [하나은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 164만 원 잔여 740원,normal,기타정상,False,original
[Web발신][처리] 귀하의 경범되 위반통지 1건 - 3회 미납시 형사처벌 안내: https://bit.ly/LVLir,phishing,기타피싱,True,original
[Web발신] [NH농협은행] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 151만 원 잔여 740원,normal,기타정상,False,original
"송년회 모임 공지합니다. 장소, 시간 확인 후 꼭 참석해 주세요!! (https://appsiz.cfd/8D05f",phishing,기타피싱,True,original
[Web발신] *국민건강보험 건강검진 진단서 발송완료 자세보기https://t.ly/qVuEU,phishing,정부공공기관사칭,True,original
[국외발신] {*기존법위반안내문자} 벌금부가내용이 도착하였습니다. 조회하기 https://reurl.cc/0VW0L,phishing,정부공공기관사칭,True,original
[국세청] 금일까지 소득세 미납 시 가압류 진행 조회 및 납부 (https://bit.ly/5R57a,phishing,정부공공기관사칭,True,original
엄마 나 폰 수리 맡겼는데 시간 좀 걸린댕 수리비는 얼마 안나와 걱정마 엄마 아직. 근데 엄마 바뻐? 잠깐 톡 가능해? 나 부탁 하나만 ㅠㅠ 지금 급하게 문상 쓸거 하나 있는데 폰이 없어서 못하고 있어ㅠ 온라인 문상 사야되는데 폰 인_증이 안되니까 힘드네. 엄마 명의로 회원가입하구 구매하면 안될까? 엄마 주민등록증 사진 보내주면 신청해볼게 잘 보이게 빛 반사없이 찍어줘. 카드 등록도 해야되니까 엄마 카드 앞뒷면 사진도 보내주라. 인_증이 잘 안되는데 핸드폰에 팀뷰어있어? 링크 보내줄게 잠시만. https://Oa.SK/Dq9iK 응 엄마폰 연결해서 하는게 빠를것같아. 엄마폰 지금 잠깐 연결해도 돼?,phishing,지인가족사칭,True,original
[Web발신] 안녕하세요 여행000입니다. 전쟁 이슈로 인해 유류세가 크게 할증되고 있습니다. 부득이하게 오늘 발급을 빠르게 진행하기 위해 중도금을 입금해주세요. 농협 010-0000-000-00 여행 000 URL: https://gourl.kr/JzsGK,phishing,금융기관사칭,True,original
"[google] 콘텐츠 이용로 1,794원 충전(**10) 완료 되었습니다. 상담문의 (02 6397 0113). 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
[국제발신] 신한 Glocus(3*6*)카드승인 02/27 해외쇼핑409원 일시불 귀하의사용 아니면 취소요청바랍니다.1811623,phishing,금융기관사칭,False,original
"[Web발신] ""2월 26일"" 백신점종시작 의료폐기물 관련주 급등예정 무료카톡오픈https://appsiz.cfd/YTbTd",phishing,기타피싱,True,original
[Web발신] [새마을금고] 2차 소비쿠폰 11/29 19:28 쌍용스토아신부점 사용 5만 원 잔여 740원,normal,기타정상,False,original
아파트와 거리 모습이 경기도의 동탄신도시랑 비슷하고 간판까지 한글로 된 경우가 많다고 하더라.,normal,일상대화,False,original
"[이용내역] 고객님 승인금액 1,868원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.",phishing,금융기관사칭,False,original
"[국외발신] KRW 1,184원 결제 완료 문의센터 000-0000-0000",phishing,금융기관사칭,False,original
[이용내역] 고객님 승인금액 708원 코드 6581 구매완료되었습니다 고객센터 02)542-2549. 방금 수신한 문자메시지는 해외에서 발송되었습니다.,phishing,금융기관사칭,False,original
"[Web발신] [2026 하계방학 로보시지 인턴십 참여 학생 모집] SW학과 3~4학년 재학생 대상 로보시지 인턴십 참여자를 모집합니다! -기업명: 로보시지(서울시 구로구) -모집인원: 3명 -직무: 로봇 어플리케이션 개발 / Physical AI 개발 -활동기간: 7. 6.(월) ~ 8. 21.(금) (7주) -혜택: 학교지원금(약 84만원) + 기업지원금(20만원), 비교과 50P, 수료증 발급 *신청기간: ~ 6. 29.(월) 공지사항 https://www.baemin.me/jEUx1j 문의: SW중심대학사업단(02-760-8049)",normal,기타정상,True,original
[Web발신] 신호위반 처벌고지서 발송완료 https://t.ly/UWXaR,phishing,기타피싱,True,original
민*님 주의사항 보내드려요! 불편한 점 있으면 언제든 연락주세요~!,normal,기타정상,False,original
환급금 분석결과 [Web발신] 박*수님 - 분석결과: 환급 가능성 발견 - 분석근거: 박*수님의 해당사항 3개 - 예상환급액: 89만 원 (제휴사 환급신고액 평균),normal,기타정상,False,original
신년 연하장이 도착하였습니다. 2024년 새해 복 많이 받으세요. (https://n.bnuee.cyou/ddwhK,phishing,기타피싱,True,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://n.bnuee.cyou/e5ptB,phishing,금융기관사칭,True,original
설명절 이벤트에 당점되었습니다. 오늘 포인트가 소멸합니다. 꼭 확인해 주세요. ☞(https://appsiz.cfd/GsLzq,phishing,기타피싱,True,original
[Web발신] 신호위반 처벌고지서 발송완료 https://Oa.SK/u75Uy,phishing,기타피싱,True,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://www.hansung.ac.kr/KOZ5Rd,normal,기타정상,True,original
"이랜드이츠 우*정*대 입학설명회 안내 [Web발신] 안녕하세요 이랜드이츠 채용팀입니다. 이랜드이츠 산학협력 연계로 2025년 '대전 우*정*대 애슐리학과(창업조리제빵과)'를 운영합니다. 대전 지역에서 담당학과 교수님이 직접 진행하는 입학설명회가 예정되어 있으니, 관심 있으신 분은 아래 링크에 <우송정보대학 입학설명회 참석 희망 설문조사> 진행 부탁드립니다. (~10/30 수요일까지) https://www.naver.me/C6Vm0s 감사합니다.",normal,기타정상,True,original
"[국제발신] 고객님<관세납부과>입닌다. <미.납. 수입세금:1,467원> 빠른납부처리바랍닌다 (민원안내:1551-0194)",phishing,정부공공기관사칭,False,original
"송년회 모임 공지합니다. 장소, 시간 확인 후 꼭 참석해 주세요!! (https://div.bnuy.my/eRZMV",phishing,기타피싱,True,original
[Web발신] 안녕하세요 보증놀이터 [돛 단 배]에서 안내문자 드립니다. 새 단장전 잔액 및 정보 잔액: 751원 ID:***** PW:***** 소멸예정일: 2024.09.14 회원님께서는 리뉴얼전 이용하신 보유하셨던 금액 모두 현 식스벳에서 사용 혹은 환 받아보실수 있습니다. 주소: https://div.bnuy.my/FvHB3 새 단장으로 인하여 로그인정보 초기화 되셨으니 변경해주시길 바랍니다. 무료수신거부 0808706750,phishing,기타피싱,True,original
"[Web발신](광고)농협안내문 행복으로 만드는 풍요로운 세상 농협이 만들겠습니다. 캠코와의 업무협약을 통해 가계안정을 위한 서민구제상품이 출시됐습니다. 고민하지 마시고, 상담문의 주세요. [ 상품특징 ] 1.최고9000 만원까지! 2.무담보!무보증! 3.연금리 최저3.2%~(원리금균등/만기일시) 4.개인,사업자,등급무관! 5.타사 이용중인 상품 낮은상품으로 전환! 6.상황수수료 없이 자유롭게 납부! [ 접수방법 ] 본 수신번호로 전화하셔서 1번 누르시면 접수완료! 신청자가 많을시 상담이 지연될수 있습니다 양해 부탁드립니다 -농협고객관리부- 무료거부 0808896333",phishing,금융기관사칭,False,original
